id,exam_board,subject,topic,year,question_number,question_text,options,correct_answer,difficulty,created_at
b5f81a4d2fddf469,WAEC,Mathematics,Probability,2023,23,Mathematics Probability Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.508846
3c6d2bded20d00dc,WAEC,Mathematics,Logarithms,2023,24,Mathematics Logarithms Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.508865
26b1e7ea2879843c,WAEC,Mathematics,Arithmetic,2023,25,Mathematics Arithmetic Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.508884
1c21ebbe60bb19ff,WAEC,Mathematics,Trigonometry,2023,26,Mathematics Trigonometry Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.508904
b39e26600129a110,WAEC,Mathematics,Algebra,2023,27,Mathematics Algebra Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.508923
63acd2711ef5ca8e,WAEC,Mathematics,Statistics,2023,28,Mathematics Statistics Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.508942
dd16c3e0e29eb956,WAEC,Mathematics,Geometry,2023,29,Mathematics Geometry Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.508962
90bf07ba39fd7a2d,WAEC,Mathematics,Logarithms,2023,30,Mathematics Logarithms Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.508981
4a56be240d564926,WAEC,Mathematics,Geometry,2024,1,Mathematics Geometry Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524540
405f54117fee0ecb,WAEC,Mathematics,Statistics,2024,2,Mathematics Statistics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524599
10fcc017e510ed0c,WAEC,Mathematics,Geometry,2024,3,Mathematics Geometry Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524622
a3108e04183b3a49,WAEC,Mathematics,Calculus,2024,4,Mathematics Calculus Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524643
4f409018aaf4dbb3,WAEC,Mathematics,Arithmetic,2024,5,Mathematics Arithmetic Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524677
2650b671a6655687,WAEC,Mathematics,Statistics,2024,6,Mathematics Statistics Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524699
af9b861f649e4eeb,WAEC,Mathematics,Algebra,2024,7,Mathematics Algebra Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524719
013873e9eea9a708,WAEC,Mathematics,Geometry,2024,8,Mathematics Geometry Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524739
ebcf562cac57cba5,WAEC,Mathematics,Trigonometry,2024,9,Mathematics Trigonometry Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524758
767edc927c69199e,WAEC,Mathematics,Calculus,2024,10,Mathematics Calculus Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524804
533dd1aa2a2f182a,WAEC,Mathematics,Matrices,2024,11,Mathematics Matrices Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524828
0864acd618b63f83,WAEC,Mathematics,Algebra,2024,12,Mathematics Algebra Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524847
9952556494264412,WAEC,Mathematics,Geometry,2024,13,Mathematics Geometry Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524866
a7dacf4278b40fd9,WAEC,Mathematics,Algebra,2024,14,Mathematics Algebra Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524885
318781c45509ab8f,WAEC,Mathematics,Calculus,2024,15,Mathematics Calculus Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524904
3c2d047f2aa422d1,WAEC,Mathematics,Geometry,2024,16,Mathematics Geometry Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524924
f563f5636bdff90f,WAEC,Mathematics,Set Theory,2024,17,Mathematics Set Theory Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.524943
b43ad07f6e329e21,WAEC,Mathematics,Arithmetic,2024,18,Mathematics Arithmetic Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.524963
820099a118962f70,WAEC,Mathematics,Calculus,2024,19,Mathematics Calculus Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.524983
723509d1a9c459a6,WAEC,Mathematics,Statistics,2024,20,Mathematics Statistics Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525002
8da9d7ec7b329c79,WAEC,Mathematics,Probability,2024,21,Mathematics Probability Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525021
407d85e53b980b88,WAEC,Mathematics,Calculus,2024,22,Mathematics Calculus Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.525040
e7013495c99e34a6,WAEC,Mathematics,Trigonometry,2024,23,Mathematics Trigonometry Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525059
a7f26de85858a5ea,WAEC,Mathematics,Geometry,2024,24,Mathematics Geometry Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.525078
bece3a0f9a976f3a,WAEC,Mathematics,Geometry,2024,25,Mathematics Geometry Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525098
f9396814ba7d43e2,WAEC,Mathematics,Probability,2024,26,Mathematics Probability Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525117
84897a7bc871e319,WAEC,Mathematics,Arithmetic,2024,27,Mathematics Arithmetic Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.525137
85cbd00fea90a86d,WAEC,Mathematics,Calculus,2024,28,Mathematics Calculus Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.525156
f0ba1ebb8b49af47,WAEC,Mathematics,Logarithms,2024,29,Mathematics Logarithms Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.525175
495aac3389caab6a,WAEC,Mathematics,Calculus,2024,30,Mathematics Calculus Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.525194
9fc62863bd6eb16b,WAEC,English Language,Essay Writing,2020,1,English Language Essay Writing Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.528376
bc7888f588a7d364,WAEC,English Language,Prose,2020,2,English Language Prose Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542113
888c3258bc839b34,WAEC,English Language,Prose,2020,3,English Language Prose Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542175
35ae717cb100bc08,WAEC,English Language,Poetry,2020,4,English Language Poetry Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542198
eb2ddc053dd4a8a5,WAEC,English Language,Grammar,2020,5,English Language Grammar Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542218
a759e017a62dcb3d,WAEC,English Language,Grammar,2020,6,English Language Grammar Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542239
82438efe1cda14c4,WAEC,English Language,Vocabulary,2020,7,English Language Vocabulary Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542259
e5eccb65097504a3,WAEC,English Language,Poetry,2020,8,English Language Poetry Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542279
bcf6952b456a7c8a,WAEC,English Language,Comprehension,2020,9,English Language Comprehension Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542299
42f4893f0b19b605,WAEC,English Language,Poetry,2020,10,English Language Poetry Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542318
4352653e5be23214,WAEC,English Language,Comprehension,2020,11,English Language Comprehension Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542338
c75580f7f89d31d2,WAEC,English Language,Grammar,2020,12,English Language Grammar Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542369
2bcb5e1d519b0273,WAEC,English Language,Poetry,2020,13,English Language Poetry Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542391
4eaba2d74704dd87,WAEC,English Language,Vocabulary,2020,14,English Language Vocabulary Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542416
05dad5a112d448d5,WAEC,English Language,Prose,2020,15,English Language Prose Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542437
3bb28b97fbbc7b0f,WAEC,English Language,Poetry,2020,16,English Language Poetry Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542457
be928c5a881a4070,WAEC,English Language,Prose,2020,17,English Language Prose Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542476
059bd690496e7665,WAEC,English Language,Essay Writing,2020,18,English Language Essay Writing Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542495
5aeb8f265cb63392,WAEC,English Language,Grammar,2020,19,English Language Grammar Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542515
58a75fd2483ecd7f,WAEC,English Language,Grammar,2020,20,English Language Grammar Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542534
888b92f688e65826,WAEC,English Language,Essay Writing,2020,21,English Language Essay Writing Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.542559
59c217731aca459c,WAEC,English Language,Grammar,2020,22,English Language Grammar Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542579
46779d5769831bc0,WAEC,English Language,Poetry,2020,23,English Language Poetry Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.542598
9eccb033db92e741,WAEC,English Language,Vocabulary,2020,24,English Language Vocabulary Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542617
2fe6cf073e070661,WAEC,English Language,Poetry,2020,25,English Language Poetry Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542637
92b0539bad9e9bab,WAEC,English Language,Essay Writing,2020,26,English Language Essay Writing Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.542657
